"","team","average_ pos","average_ fgm","average_ fga","average_ fg_pct","average_ tpm","average_ tpa","average_ tp_pct","average_ ftm","average_ fta","average_ ft_pct","average_ oreb","average_ dreb","average_ reb","average_ ast","average_ stl","average_ blk","average_ to","average_ pf","average_ pts","average_ opp_fgm","average_ opp_fga","average_ opp_fg_pct","average_ opp_tpm","average_ opp_tpa","average_ opp_tp_pct","average_ opp_ftm","average_ opp_fta","average_ opp_ft_pct","average_ opp_oreb","average_ opp_dreb","average_ opp_reb","average_ opp_ast","average_ opp_stl","average_ opp_blk","average_ opp_to","average_ opp_pf","average_ opp_pts","average_ pts_scored","average_ pts_allowed","average_ adj_o","average_ adj_d","average_ off_ppp","average_ off_efg","average_ off_to","average_ off_or","average_ off_ftr","average_ def_ppp","average_ def_efg","average_ def_to","average_ def_or","average_ def_ftr","average_ game_score","average_ tempo","average_ avg_marg","barthag","barthag_rk","adj_o.x","adj_o_rk.x","adj_d.x","adj_d_rk.x","adj_t.x","adj_t_rk.x","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","rk","adj_em","adj_o.y","adj_o_rk.y","adj_d.y","adj_d_rk.y","adj_t.y","adj_t_rk.y","luck","luck_rk","sos_adj_em","sos_adj_em_rk","sos_opp_o","sos_opp_o_rk","sos_opp_d","sos_opp_d_rk","ncsos_adj_em","ncsos_adj_em_rk","win_percentage","is_ranked","is_unranked","rank"
"101","Minnesota",63.90625,23.5625,53.28125,0.44347354144229,5.6875,17.25,0.334546944963934,13.21875,18.40625,0.714647690875015,11.8125,21.9375,33.75,14,8.28125,6.15625,14.40625,17.75,66.03125,20.8125,51.46875,0.405442716462358,6.78125,19.09375,0.362000478953657,13.5,18.59375,0.733787659590765,11.25,21.15625,32.40625,12.5,7.5625,2.5625,15,18.3125,61.90625,66.03125,61.90625,106.603125,91.4875,102.559375,49.725,22.3875,35.721875,35.5875,96.00625,47.240625,23.290625,33.565625,37.25,76.7875,64.06875,NA,0.848997,46,105.655,99,90.9242,18,65.9723,206,1.8452594038089,13,0.4662,0.4662,31,0.6991,0.6991,40,15.43,108.1,90,92.6,21,64.5,211,0.031,89,8.44,38,107.4,43,98.9,33,-4.18,257,0.666666666666667,0,1,0
"102","Brown",64.5357142857143,21.3928571428571,50.2142857142857,0.430045361484088,5.82142857142857,18.3571428571429,0.324216188029213,12.5357142857143,19.0357142857143,0.659886509220442,8.39285714285714,24.25,32.6428571428571,13.3214285714286,4.60714285714286,3,14.3928571428571,15.1785714285714,61.1428571428571,25.5357142857143,56.6428571428571,0.449464897518324,7.25,18.6785714285714,0.387559964606625,9.46428571428571,14.1428571428571,0.658671508414432,9.21428571428571,23.9642857142857,33.1785714285714,14.0357142857143,7.14285714285714,3.5,10.4285714285714,18.3928571428571,67.7857142857143,61.1428571428571,67.7857142857143,94.025,107.825,94.8857142857143,49.0392857142857,22.075,25.9035714285714,39.1571428571429,104.503571428571,51.4071428571429,16.0178571428571,27.3857142857143,25.2035714285714,25.6178571428571,64.6142857142857,NA,0.16313,302,92.8678,291,107.057,284,65.7719,217,-14.684602653353,16,0.4521,0.4521,11,0.3807,0.3807,303,-13.78,95.3,284,109.1,292,64.2,222,-0.015,211,-5.86,286,98.7,296,104.6,231,-2.29,215,0.321428571428571,0,1,0
"103","Stephen F. Austin",65.2857142857143,23.6785714285714,55.7142857142857,0.427704550384877,5.42857142857143,17.5357142857143,0.303928674706082,10.7142857142857,16.1785714285714,0.669808995859416,9.21428571428571,24.6428571428571,33.8571428571429,12.3571428571429,5.82142857142857,3,11.7142857142857,18.1428571428571,63.5,20.0357142857143,51.5357142857143,0.390340628391664,4,14.3214285714286,0.275283813020158,14.0357142857143,19.7142857142857,0.684587953602915,9.71428571428571,25.7142857142857,35.4285714285714,8.89285714285714,5.64285714285714,3.67857142857143,14.4285714285714,16,58.1071428571429,63.5,58.1071428571429,94.5928571428571,88.8142857142857,96.4357142857143,47.7428571428571,17.9035714285714,25.6964285714286,29.1535714285714,88.0607142857143,43.0071428571429,22.0107142857143,27.825,38.975,61.4,64.8428571428571,NA,0.667592,102,94.202,278,88.6597,7,63.4767,299,-2.5426873689965,22,0.5808,0.5808,14,0.448,0.448,101,6.52,97,268,90.4,9,62.4,289,0.053,49,-1.98,204,101.9,212,103.9,202,4.63,58,0.75,0,1,0
"104","Oklahoma St.",72,27.0857142857143,58.8285714285714,0.463630071956797,9.34285714285714,24.3142857142857,0.379085328769492,17.3428571428571,23.2,0.7486003520544,9.88571428571429,25.0571428571429,34.9428571428571,12.7428571428571,7.6,2.34285714285714,12.3142857142857,21.2571428571429,80.8571428571429,25.5714285714286,57.6571428571429,0.445601765485189,6.74285714285714,19.5714285714286,0.346790687952479,16.6285714285714,23.8285714285714,0.701805888682993,11.3428571428571,25.1428571428571,36.4857142857143,12.6571428571429,5.37142857142857,2.91428571428571,15.1142857142857,19.2285714285714,74.5142857142857,80.8571428571429,74.5142857142857,115.74,96.7057142857143,111.762857142857,54.3057142857143,16.9028571428571,27.9257142857143,40.2685714285714,102.682857142857,50.5028571428571,20.7942857142857,30.6828571428571,42.0371428571429,84.9628571428571,72.0257142857143,NA,0.890407,27,116.046,12,96.7204,78,70.5823,36,2.6938529094763,22,0.5174,0.5174,35,0.7101,0.7101,26,18.33,116.4,15,98.1,73,69.3,36,-0.003,169,10.46,12,108.8,15,98.4,19,-0.28,165,0.657142857142857,0,1,0
"105","UNC Asheville",71.5714285714286,25.0714285714286,57.0357142857143,0.439724199733796,7.17857142857143,19.6071428571429,0.360430292997272,14.5,20.8928571428571,0.692887518933312,11.0714285714286,22.75,33.8214285714286,15.6071428571429,7.78571428571429,3.92857142857143,16.1785714285714,17.6785714285714,71.8214285714286,28.4642857142857,61.1071428571429,0.466862670534545,7.35714285714286,20,0.367535871782463,14.3571428571429,21.2857142857143,0.66202845430136,13.5357142857143,24.3571428571429,37.8928571428571,16.6785714285714,8.92857142857143,3.89285714285714,14.2857142857143,18.1785714285714,78.6428571428571,71.8214285714286,78.6428571428571,98,109.478571428571,99.5392857142857,50.2285714285714,22.4035714285714,31.4928571428571,37.6107142857143,108.6,52.6714285714286,20.0535714285714,37.3642857142857,35.8392857142857,29.8821428571429,70.7285714285714,NA,0.241563,271,99.3753,204,109.771,314,69.6663,59,-10.612766069864,41,0.6817,0.6817,15,0.4017,0.4017,263,-8.64,102.1,185,110.7,309,67.7,71,0.065,30,-3.5,239,101.1,236,104.6,233,13.06,5,0.483870967741935,0,1,0
"106","Robert Morris",67.0571428571429,25.1428571428571,53.1142857142857,0.478010532883941,6.45714285714286,16.3714285714286,0.398110225591573,13.7428571428571,19.5142857142857,0.707375836064638,10.0857142857143,23.0857142857143,33.1714285714286,15.3142857142857,8.6,3.45714285714286,15.1428571428571,19.8,70.4857142857143,22.4857142857143,52.7428571428571,0.427204115739922,6.45714285714286,17.6571428571429,0.356454483613974,13.9428571428571,20.8857142857143,0.675290694372034,11.1142857142857,21.0285714285714,32.1428571428571,12.8857142857143,6.65714285714286,3,15.9428571428571,17.6285714285714,65.3714285714286,70.4857142857143,65.3714285714286,101.228571428571,99.7371428571429,104.585714285714,54,22.3714285714286,32.14,38.0428571428571,96.7314285714286,48.9342857142857,23.7114285714286,32.1142857142857,40.1457142857143,52.8571428571429,67.2428571428571,NA,0.551924,142,100.874,175,99.0619,130,67.1281,152,-5.1421168717488,22,0.5084,0.5084,13,0.3591,0.3591,146,1.49,102,187,100.6,122,66,139,0.055,44,-7.27,310,99.3,284,106.5,317,0.44,144,0.685714285714286,0,1,0
"107","Rider",69.46875,25.9375,58.5625,0.446943243597824,7.03125,19.9375,0.359482749816519,13.0625,19.375,0.665707287412643,11.65625,24.5,36.15625,13.03125,7.1875,3.625,13.9375,18.875,71.96875,25.3125,58.375,0.436225201457976,7,20.1875,0.350538407399519,13.34375,20.46875,0.647419851515629,12.40625,24.5,36.90625,13.4375,6.59375,2.78125,14.1875,18.375,70.96875,71.96875,70.96875,103.578125,104.796875,102.896875,50.821875,20.003125,31.740625,34.29375,101.3625,49.70625,20.315625,33.0375,35.453125,47.271875,69.428125,NA,0.474954,171,103.806,122,104.715,248,68.9767,78,-6.916265482855,10,0.3936,0.3936,12,0.4407,0.4407,179,-1.25,105.1,131,106.3,247,67.8,70,0.055,45,-3.18,226,99.3,283,102.5,144,-6.21,302,0.59375,0,1,0
"108","Coppin St.",65.0645161290323,22.4838709677419,55.258064516129,0.410623832646642,5.64516129032258,16.7741935483871,0.334295053225976,12.258064516129,17.1612903225806,0.708935334466644,10.5161290322581,20.3870967741935,30.9032258064516,9.61290322580645,7.96774193548387,1.45161290322581,12.5806451612903,16.2258064516129,62.8709677419355,24.3548387096774,55.0967741935484,0.446142907903201,7.29032258064516,21.9032258064516,0.337173677400588,11.3548387096774,17.2903225806452,0.644849126155933,13.5806451612903,24.8709677419355,38.4516129032258,14.5806451612903,5.54838709677419,3.35483870967742,15.8709677419355,16.4838709677419,67.3548387096774,62.8709677419355,67.3548387096774,96.3193548387097,106.341935483871,96.0548387096774,46.1903225806452,19.1483870967742,29.2645161290323,31.841935483871,102.603225806452,51.2677419354839,24.1225806451613,39.5645161290323,32.3645161290323,28.8096774193548,65.3161290322581,NA,0.247788,270,97.191,236,107.044,283,65.4902,229,-11.767142993731,42,0.6815,0.6815,20,0.402,0.402,267,-9.12,98.4,242,107.6,268,64.5,214,0.005,151,-4.9,265,98.2,308,103.1,171,13.05,6,0.40625,0,1,0
"109","Rhode Island",70.7941176470588,29.2352941176471,60.9411764705882,0.482465613837756,6.3235294117647,16.1176470588235,0.392636260448659,14.5,20.7941176470588,0.689523489455169,12.9705882352941,23.3529411764706,36.3235294117647,15.9705882352941,7.55882352941176,3.52941176470588,13.3529411764706,17.4705882352941,79.2941176470588,26.4117647058824,58.2647058823529,0.454009814953714,6.26470588235294,19,0.342511197013406,13.5294117647059,19.7647058823529,0.678496427433447,11.5294117647059,22.2058823529412,33.7352941176471,14.0588235294118,5.97058823529412,3,15.0294117647059,18.9117647058824,72.6176470588235,79.2941176470588,72.6176470588235,112.141176470588,100.794117647059,111.479411764706,53.4705882352941,18.75,36.9205882352941,34.6147058823529,102.217647058824,50.8235294117647,21,33.1235294117647,34.1647058823529,72.6970588235294,69.4176470588235,NA,0.769867,76,111.597,37,100.473,156,69.3578,69,-1.3607161553009,22,0.5027,0.5027,22,0.5701,0.5701,62,12.26,113.7,29,101.5,141,67.7,76,-0.043,278,3.16,96,104.9,95,101.7,115,0.22,148,0.676470588235294,0,1,0
"110","Florida St.",67.7428571428571,23.4285714285714,53.8857142857143,0.436450892345626,6.17142857142857,18.0285714285714,0.343141340602196,15.3142857142857,21.1142857142857,0.720570905621374,11.4,24.4,35.8,12.0857142857143,8.11428571428571,5.77142857142857,15.6571428571429,18.7428571428571,68.3428571428571,22.0285714285714,56.9714285714286,0.387877914051845,6.82857142857143,20.8857142857143,0.319048759080176,14,20.3428571428571,0.668623220042866,13.3714285714286,21.5142857142857,34.8857142857143,10.4857142857143,7,2.97142857142857,15.2571428571429,19,64.8857142857143,68.3428571428571,64.8857142857143,103.708571428571,89.2257142857143,100.3,49.4457142857143,22.9028571428571,34.1857142857143,40.3914285714286,95.0085714285714,44.8085714285714,22.2314285714286,35.04,36.6914285714286,79.3571428571429,67.8971428571429,NA,0.861227,39,105.007,106,89.5938,10,67.1549,149,4.9836524237767,19,0.5331,0.5331,34,0.7089,0.7089,39,15.76,105.9,116,90.1,7,65.9,148,0.066,28,10.01,21,109.2,6,99.2,42,0.6,140,0.714285714285714,1,0,16
"111","Richmond",65.9428571428571,25.2,55.2285714285714,0.458994281529331,6.77142857142857,19.8571428571429,0.343915478267535,12.4571428571429,18.4,0.673332281589632,9.54285714285714,21.1714285714286,30.7142857142857,12,7.31428571428571,3.31428571428571,11.9428571428571,19.4285714285714,69.6285714285714,23.1428571428571,53.0285714285714,0.436925073823525,5.28571428571429,15.8571428571429,0.333880017596339,16.2571428571429,22.6857142857143,0.716048997334931,11.9714285714286,23.7428571428571,35.7142857142857,11.4571428571429,5.88571428571429,3.11428571428571,14.8571428571429,18,67.8285714285714,69.6285714285714,67.8285714285714,105.677142857143,100.711428571429,105.134285714286,52.1257142857143,17.9085714285714,28.8114285714286,34.0685714285714,102.002857142857,48.72,22.3114285714286,35.7514285714286,43.7457142857143,59.0085714285714,65.8828571428571,NA,0.634179,113,105.716,98,100.778,161,65.0994,245,-7.1635200185832,18,0.4757,0.4757,18,0.5469,0.5469,114,4.43,106.8,103,102.4,163,63.9,234,-0.034,266,1.08,133,103.7,132,102.6,154,-1.47,193,0.555555555555556,0,1,0
"112","Alabama St.",66.4,25.3,55.0333333333333,0.461130200302487,5.56666666666667,17.2333333333333,0.318041222503734,12.4333333333333,19.7333333333333,0.629381137353745,11.3333333333333,24.5,35.8333333333333,13.6666666666667,5.8,4.8,13.7333333333333,17.6333333333333,68.6,22.7666666666667,58.1333333333333,0.393539905641675,4.8,16.1666666666667,0.287682333785477,13.0666666666667,19.6666666666667,0.673181212543823,13.7,21.7666666666667,35.4666666666667,10.6,6.6,2.63333333333333,13.2,18.0333333333333,63.4,68.6,63.4,98.2233333333333,102.123333333333,102.766666666667,51.1433333333333,20.4533333333333,33.94,36.9133333333333,95.13,43.61,19.7966666666667,35.6866666666667,34.1733333333333,40.8933333333333,66.8866666666667,NA,0.401702,208,97.854,229,101.303,175,65.3019,233,-5.0869804663818,32,0.6747,0.6747,10,0.2848,0.2848,200,-2.97,100.7,214,103.6,184,63.6,249,0.025,104,-11.71,340,95.4,339,107.2,333,9.21,20,0.6875,0,1,0
"113","Nevada",66.8125,23.90625,56.9375,0.422338887205811,4.78125,16.0625,0.288993577785285,17.03125,23,0.737828428587516,12.1875,24.125,36.3125,11.59375,6.53125,4.65625,11.71875,19.21875,69.625,23.21875,54.46875,0.428774156834547,5.40625,14.6875,0.350473705404288,15.09375,22.4375,0.671190628119676,11.15625,23.84375,35,12.5625,5.4375,2.71875,13.28125,19.375,66.9375,69.625,66.9375,103.6875,97.240625,103.50625,46.421875,17.425,33.59375,41.078125,99.7125,47.91875,19.65625,31.06875,41.490625,64.03125,67.05625,NA,0.68746,96,104.666,109,97.7319,99,67.7851,130,-4.7016432309616,20,0.5913,0.5913,17,0.563,0.563,103,6.07,105.8,117,99.8,104,66.3,125,0.002,159,1.04,135,104.2,109,103.2,173,2.94,91,0.61764705882353,0,1,0
"114","Illinois",63.1470588235294,25.2647058823529,54.8529411764706,0.463431451286104,5.52941176470588,15.7941176470588,0.341640947538276,8.76470588235294,12.3235294117647,0.672391563854949,9.41176470588235,23.7352941176471,33.1470588235294,17.5,5.85294117647059,3.58823529411765,12.3529411764706,15.3235294117647,64.8235294117647,21.4705882352941,54.3235294117647,0.396229804862028,5.08823529411765,17.1764705882353,0.29321002534843,9.14705882352941,14.5,0.637813225776781,11.5294117647059,21.7352941176471,33.2647058823529,11.6470588235294,5.76470588235294,2.35294117647059,13.7352941176471,14.4705882352941,57.1764705882353,64.8235294117647,57.1764705882353,106.294117647059,87.1294117647059,101.867647058824,51.4911764705882,19.4411764705882,30.1441176470588,23.0411764705882,90.3382352941177,44.3352941176471,21.4852941176471,32.8088235294118,26.8911764705882,81.8676470588235,63.0764705882353,NA,0.897103,25,105.344,102,87.2634,4,63.8501,289,3.83595820754,16,0.4756,0.4756,31,0.6838,0.6838,25,18.72,106.8,104,88.1,4,62.8,271,0.001,164,7.96,45,106.5,55,98.6,23,-3.36,239,0.705882352941177,0,1,0
"115","Northwestern St.",75.7142857142857,24.1428571428571,61.6785714285714,0.396075044942752,5.07142857142857,18.1428571428571,0.2804727375748,15.3571428571429,23.3214285714286,0.656095878836589,15.8214285714286,24.25,40.0714285714286,12.7142857142857,8.39285714285714,4.92857142857143,18.9642857142857,22.5357142857143,68.7142857142857,27.6071428571429,59.75,0.464712149995438,7.57142857142857,20.2142857142857,0.372632037506591,18.7142857142857,27.75,0.669211632616854,13.0714285714286,26.4642857142857,39.5357142857143,16.6428571428571,9.85714285714286,4.39285714285714,16.6071428571429,20.8928571428571,81.5,68.7142857142857,81.5,90.3785714285714,108.2,90.4035714285714,43.7535714285714,24.8,36.8428571428571,39.3357142857143,107.1,52.85,21.7964285714286,35.2428571428571,47.4571428571429,17.45,75.8642857142857,NA,0.117422,320,90.143,318,107.425,289,75.6052,3,-15.014965921494,18,0.4587,0.4587,13,0.4368,0.4368,315,-16.18,91.8,316,108,275,74.8,2,0.062,33,-2.93,217,100.6,251,103.6,190,-2.17,209,0.354838709677419,0,1,0
"116","Jackson St.",70.1818181818182,24.4242424242424,56.1515151515151,0.4369454673157,4.09090909090909,15.2424242424242,0.277646912276099,16.969696969697,24.0909090909091,0.709960416961544,12.7272727272727,23.7272727272727,36.4545454545455,13.6969696969697,7.27272727272727,2.75757575757576,15.7575757575758,19.3636363636364,69.9090909090909,24.9393939393939,55.9090909090909,0.446668502409426,5.75757575757576,16.6969696969697,0.338864147834736,14.9090909090909,22.4242424242424,0.6573135546525,11.4242424242424,22.5757575757576,34,13.4848484848485,7.60606060606061,3.06060606060606,15.5151515151515,20.2727272727273,70.5454545454545,69.9090909090909,70.5454545454545,96.5272727272727,104.133333333333,99.0939393939394,47.3969696969697,22.1757575757576,35.9030303030303,44.8666666666667,99.8969696969697,49.8242424242424,21.969696969697,32.2272727272727,41.1060606060606,33.5757575757576,70.3909090909091,NA,0.280771,258,96.0182,250,104.202,240,69.3194,70,-8.303372676393,41,0.7228,0.7228,17,0.3561,0.3561,247,-7.1,98.1,247,105.2,222,67.8,69,0.059,38,-8.5,318,97.6,320,106.1,305,13.97,3,0.545454545454545,0,1,0
"117","UC Irvine",63.6,22.9666666666667,53.5666666666667,0.430227057337553,6.96666666666667,17.1,0.412743856571929,12.9666666666667,17.0666666666667,0.745653009487609,8.96666666666667,21.2333333333333,30.2,12.6666666666667,5,1.8,11.5,18.3666666666667,65.8666666666667,24.1666666666667,52.4333333333333,0.462379351532717,6.33333333333333,17.3666666666667,0.363603493024936,14.6333333333333,19.8666666666667,0.733517607763231,9.83333333333333,23.8333333333333,33.6666666666667,12.7,5.3,3.43333333333333,11.7666666666667,16.5666666666667,69.3,65.8666666666667,69.3,102.096666666667,107.79,103.02,49.6133333333333,17.9766666666667,27.03,32.58,108.113333333333,52.3366666666667,18.33,31.43,38.4766666666667,39.8833333333333,63.5,NA,0.378923,214,103.076,137,107.602,293,63.7772,291,-12.498088942071,17,0.4857,0.4857,13,0.47,0.47,217,-4.39,104.1,145,108.5,284,62.7,278,-0.005,179,-1.69,195,102.5,182,104.2,219,-0.42,172,0.387096774193548,0,1,0
"118","North Carolina Central",71.6896551724138,21.3448275862069,57.3448275862069,0.370245111521622,5.51724137931035,18.2413793103448,0.30122321155893,11.9310344827586,17.6551724137931,0.665924204241493,10.8620689655172,19.6551724137931,30.5172413793103,11.6206896551724,8.89655172413793,2.82758620689655,17.4827586206897,20.2068965517241,60.1379310344828,29.0689655172414,57.5172413793103,0.504537836278665,6.06896551724138,17.7586206896552,0.331137835731543,16.0689655172414,23.7241379310345,0.68088281620143,13.4137931034483,28.2413793103448,41.6551724137931,17.8275862068966,8.48275862068965,3.03448275862069,16.6551724137931,16.6896551724138,80.2758620689655,60.1379310344828,80.2758620689655,82.551724137931,112.368965517241,83.0034482758621,41.7896551724138,24.1034482758621,27.5068965517241,31.6965517241379,110.968965517241,55.6586206896552,23.0827586206897,40.3137931034483,41.9793103448276,7.7551724137931,72.1965517241379,NA,0.0333489,343,84.1122,341,112.721,338,70.6154,35,-19.178411299337,27,0.5607,0.5607,18,0.4185,0.4185,343,-28.86,85.6,342,114.5,338,69,43,-0.015,212,-4.55,261,100,273,104.5,229,5.9,41,0.129032258064516,0,1,0
"119","Winston Salem St.",68.2857142857143,20.8214285714286,54.3928571428571,0.386078981888078,4.53571428571429,16.1071428571429,0.291108606582125,10.5357142857143,18.6785714285714,0.558124893080532,12,20.8571428571429,32.8571428571429,9.35714285714286,7.67857142857143,2.75,17.3928571428571,19.8928571428571,56.7142857142857,24.1785714285714,52.5714285714286,0.464866527294857,5.46428571428571,16.1071428571429,0.337792875107189,14.3214285714286,22.8214285714286,0.636201103047135,11.3928571428571,26.3214285714286,37.7142857142857,13.5714285714286,7.42857142857143,3.71428571428571,16.75,18.75,68.1428571428571,56.7142857142857,68.1428571428571,80.9821428571429,105.207142857143,82.4928571428571,42.8392857142857,25.3071428571429,31.3464285714286,35.2607142857143,99.3178571428572,51.7285714285714,24.2928571428571,35.0892857142857,44.825,10.7071428571429,68.4428571428571,NA,0.0520744,339,82.8086,343,106.575,271,68.4113,98,-18.056486840369,11,0.3358,0.3358,11,0.3143,0.3143,338,-23.92,83.9,343,107.8,270,67.3,86,0.011,140,-9.64,326,96,336,105.7,284,-8.08,318,0.266666666666667,0,1,0
"120","Hartford",65.4545454545455,21.0606060606061,53.1515151515151,0.395839223535119,7.81818181818182,25.2121212121212,0.31021926562133,10.6060606060606,14.969696969697,0.714988556627968,8.27272727272727,22.0606060606061,30.3333333333333,12.8787878787879,6.54545454545455,1.63636363636364,13.9393939393939,20.6666666666667,60.5454545454545,23.1818181818182,51.4848484848485,0.451917392100919,7.75757575757576,21.2121212121212,0.369764549855471,16.0606060606061,23.2727272727273,0.676223802424084,10.8484848484848,26.0606060606061,36.9090909090909,13.8787878787879,6,3.51515151515151,14.3333333333333,15.7575757575758,70.1818181818182,60.5454545454545,70.1818181818182,91.2939393939394,106.351515151515,91.6121212121212,46.9818181818182,21.069696969697,23.6878787878788,28.5848484848485,106.157575757576,52.7393939393939,21.7909090909091,32.7272727272727,47.1181818181818,21.8060606060606,65.3,NA,0.131412,312,89.4941,323,105.466,258,65.1738,240,-19.308621473874,24,0.5094,0.5094,16,0.4425,0.4425,313,-15.94,92.1,314,108,279,63.4,259,-0.019,227,-2.62,213,101.5,220,104.2,216,1.31,122,0.212121212121212,0,1,0
"121","New Mexico St.",70.53125,27.03125,58.09375,0.466251220939557,6.9375,17.34375,0.394492777867265,15.34375,21.875,0.688186860036821,11,23.5625,34.5625,14.28125,7.21875,3.8125,13.375,18.5,76.34375,26.25,60.65625,0.433155129600023,6.75,20,0.334815545219557,15.125,21.5,0.702151487223184,14.375,23.28125,37.65625,14.40625,5.65625,2.96875,14.625,19.09375,74.375,76.34375,74.375,107.828125,103.584375,107.640625,52.646875,18.784375,32.015625,38.509375,105.06875,48.946875,20.478125,37.74375,36.090625,58.39375,70.428125,NA,0.602622,121,107.857,68,104.022,237,70.6405,34,-7.0222026766107,23,0.5207,0.5207,19,0.5429,0.5429,125,3.31,109.4,73,106,239,69.1,40,-0.02,231,0.85,139,103.6,136,102.7,158,0.17,149,0.53125,0,1,0
"122","Arkansas Pine Bluff",71.4838709677419,22.8709677419355,57.0322580645161,0.401651937336444,4,13.9032258064516,0.275766699067658,12.9354838709677,20.9354838709677,0.630163070135941,14.3870967741935,23.6451612903226,38.0322580645161,10.9354838709677,8.74193548387097,2.70967741935484,19.5161290322581,22.6774193548387,62.6774193548387,23.2903225806452,54,0.433554995765514,5.2258064516129,15.6451612903226,0.337207130108293,18.8387096774194,28.2258064516129,0.660551234937759,12.5161290322581,24.4838709677419,37,12.9354838709677,9.48387096774194,3.90322580645161,16.9354838709677,19.1935483870968,70.6451612903226,62.6774193548387,70.6451612903226,85.5290322580645,101.167741935484,87.3709677419355,43.7193548387097,27,36.9064516129032,37.8838709677419,98.1838709677419,48.2258064516129,23.5483870967742,33.9225806451613,54.4838709677419,18.9161290322581,71.4322580645161,NA,0.153749,307,86.9915,335,100.898,162,70.5263,39,-11.19552918714,45,0.8034,0.8034,18,0.3864,0.3864,302,-13.77,88,338,101.7,145,69.7,30,0.082,17,-6.85,305,98.5,299,105.4,265,15.6,1,0.419354838709677,0,1,0
"123","Cal St. Northridge",71.6333333333333,26.4,57.9666666666667,0.45551794082726,7.03333333333333,19.5,0.36196727093003,13.8,19.9333333333333,0.684395153532942,12.8,23.9666666666667,36.7666666666667,13.9666666666667,8.83333333333333,2.6,17.5666666666667,21.8333333333333,73.6333333333333,23.2333333333333,55.1,0.423852856225384,6.96666666666667,21.2333333333333,0.332417815829104,17.1,23.4333333333333,0.726993853079077,11.4,22.1333333333333,33.5333333333333,13.4666666666667,7.66666666666667,2.6,17.1,18.1666666666667,70.5333333333333,73.6333333333333,70.5333333333333,101.423333333333,96.12,101.98,51.59,24.3633333333333,36.48,35.3633333333333,97.86,48.7333333333333,23.7,31.6,43.4133333333333,60.1866666666667,71.54,NA,0.653874,105,101.462,165,96.0021,68,72.8952,14,-6.735607890936,28,0.5835,0.5835,18,0.5081,0.5081,108,5.18,102.2,182,97,64,71.8,12,-0.045,283,0.26,154,104,123,103.7,194,5.14,50,0.548387096774194,0,1,0
"124","Boston College",67.6764705882353,26.0294117647059,58.8235294117647,0.441918828777032,6.38235294117647,19.0882352941176,0.326794263661311,15.9117647058824,21.5588235294118,0.734940519305515,14.2647058823529,22.7647058823529,37.0294117647059,14.7941176470588,6.11764705882353,4.32352941176471,13.4411764705882,18.0588235294118,74.3529411764706,25.2058823529412,59.2352941176471,0.429450316129004,5.79411764705882,17.6470588235294,0.327369279147408,14.2941176470588,20.5882352941176,0.692146072720057,13.4411764705882,20.8823529411765,34.3235294117647,12.3235294117647,6.85294117647059,4.76470588235294,12.5588235294118,18.9705882352941,70.5,74.3529411764706,70.5,112.032352941176,99.2735294117647,109.091176470588,49.6352941176471,19.75,40.6147058823529,37.4382352941176,103.741176470588,48.0147058823529,18.4117647058824,36.7705882352941,35.45,73.6205882352941,67.65,NA,0.801838,61,112.593,29,99.7062,143,66.9505,159,0.5240552674175,13,0.447,0.447,28,0.6607,0.6607,74,11.2,113.2,33,102,150,65.3,172,0.038,74,6.4,56,106.6,51,100.2,67,-5.57,292,0.647058823529412,0,1,0
"125","Colorado",64.3666666666667,21.7333333333333,47.8666666666667,0.453108046429123,5.63333333333333,16.1333333333333,0.34680700455973,13.7666666666667,18.9333333333333,0.72814749417115,6.5,20.7666666666667,27.2666666666667,11.6,6.1,1.66666666666667,14.2666666666667,18.6666666666667,62.8666666666667,24.3666666666667,52.1666666666667,0.468533855559074,6.13333333333333,16.7,0.35683187376181,13.1,19.7666666666667,0.664052280933465,10.9333333333333,22.6333333333333,33.5666666666667,13.4,6.23333333333333,3.43333333333333,14.4,18.9333333333333,67.9666666666667,62.8666666666667,67.9666666666667,100.24,99.8433333333333,96.77,51.2133333333333,21.8833333333333,22.1533333333333,40.18,104.866666666667,52.8033333333333,22.1533333333333,34.14,38.13,52.55,64.0433333333333,NA,0.515948,154,100.254,184,99.6996,142,63.1193,309,-10.958868264389,11,0.378,0.378,30,0.6446,0.6446,178,-1,101.2,210,102.2,157,61.6,310,-0.098,336,6.34,57,106.2,60,99.9,56,-8.22,323,0.290322580645161,0,1,0
