"","team","average_ pos","average_ fgm","average_ fga","average_ fg_pct","average_ tpm","average_ tpa","average_ tp_pct","average_ ftm","average_ fta","average_ ft_pct","average_ oreb","average_ dreb","average_ reb","average_ ast","average_ stl","average_ blk","average_ to","average_ pf","average_ pts","average_ opp_fgm","average_ opp_fga","average_ opp_fg_pct","average_ opp_tpm","average_ opp_tpa","average_ opp_tp_pct","average_ opp_ftm","average_ opp_fta","average_ opp_ft_pct","average_ opp_oreb","average_ opp_dreb","average_ opp_reb","average_ opp_ast","average_ opp_stl","average_ opp_blk","average_ opp_to","average_ opp_pf","average_ opp_pts","average_ pts_scored","average_ pts_allowed","average_ adj_o","average_ adj_d","average_ off_ppp","average_ off_efg","average_ off_to","average_ off_or","average_ off_ftr","average_ def_ppp","average_ def_efg","average_ def_to","average_ def_or","average_ def_ftr","average_ game_score","average_ tempo","average_ avg_marg","barthag","barthag_rk","adj_o.x","adj_o_rk.x","adj_d.x","adj_d_rk.x","adj_t.x","adj_t_rk.x","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","rk","adj_em","adj_o.y","adj_o_rk.y","adj_d.y","adj_d_rk.y","adj_t.y","adj_t_rk.y","luck","luck_rk","sos_adj_em","sos_adj_em_rk","sos_opp_o","sos_opp_o_rk","sos_opp_d","sos_opp_d_rk","ncsos_adj_em","ncsos_adj_em_rk","win_percentage","is_ranked","is_unranked","rank"
"89","UC Santa Barbara",65.3909090909091,26.1818181818182,53.4242424242424,0.491186774062135,5.42424242424242,15.5757575757576,0.348359440202249,13.5454545454545,18.3939393939394,0.743589795910136,7.84848484848485,23.4848484848485,31.3333333333333,13.8484848484848,6.33333333333333,2.42424242424242,11.1212121212121,16.1818181818182,71.3333333333333,24.1515151515152,54.030303030303,0.447625279638717,5.87878787878788,17,0.339208931211862,11.8181818181818,15.7878787878788,0.750281568152412,8.3030303030303,22,30.3030303030303,11.7272727272727,4.78787878787879,2.27272727272727,12.1212121212121,17.5757575757576,66,71.3333333333333,66,108.351515151515,103.836363636364,109.069696969697,54.1848484848485,16.9787878787879,25.6939393939394,35.4090909090909,101.033333333333,50.2484848484848,18.4878787878788,25.9151515151515,29.7515151515152,59.6121212121212,65.1212121212121,NA,0.612565,124,110.029,70,105.733,206,64.4429,315,-1.5134683928884,9,0.3668,0.3668,11,0.4352,0.4352,112,5.68,110.3,83,104.6,167,64.7,305,0.072,39,-2.53,214,102.7,271,105.2,169,-3.31,261,0.771428571428571,0,1,0
"90","UTEP",69.3991666666667,24.3333333333333,55,0.443599815044772,4.8,16.4666666666667,0.290585154754659,13.4,21.3333333333333,0.629017970846616,11.6666666666667,23.1,34.7666666666667,11.4333333333333,8.23333333333333,2.56666666666667,15.8666666666667,18.5,66.8666666666667,24.1333333333333,53.8,0.453186704654362,6.66666666666667,20.1,0.329351603887522,14.5,20.0666666666667,0.722923060780396,9.76666666666667,23.4,33.1666666666667,10.4666666666667,7.7,3.5,15.9,19.4666666666667,69.4333333333333,66.8666666666667,69.4333333333333,98.12,97.9033333333333,96.28,48.76,22.8833333333333,33.1933333333333,39.8233333333333,100.126666666667,51.7,22.89,29.0466666666667,37.5366666666667,50.84,67.5166666666667,NA,0.511088,165,99.7295,269,99.3455,84,66.723,201,-9.9647475671077,13,0.372,0.372,18,0.5183,0.5183,178,-0.7,99.3,287,100,81,66.9,189,-0.008,216,1.9,117,106.1,112,104.2,126,-2.54,242,0.4375,0,1,0
"91","Miami OH",69.2081896551724,25.2413793103448,55.7931034482759,0.454952898210588,7.55172413793103,22.9310344827586,0.323818744404193,14.2068965517241,17.9310344827586,0.778188678992648,8.55172413793103,22.1379310344828,30.6896551724138,13.3448275862069,5.24137931034483,2.62068965517241,13.5862068965517,18.8275862068966,72.2413793103448,27.1724137931034,57.3448275862069,0.474309621527823,7.31034482758621,20.6551724137931,0.356082637889618,15.6206896551724,21.2758620689655,0.73460011946347,10.6896551724138,23.6206896551724,34.3103448275862,13.551724137931,7.62068965517241,2.6551724137931,12.3103448275862,17.6206896551724,77.2758620689655,72.2413793103448,77.2758620689655,101.748275862069,111.348275862069,104.875862068966,52.3689655172414,19.4448275862069,26.6965517241379,32.8620689655172,111.865517241379,53.7965517241379,17.6862068965517,32.0758620689655,37.8241379310345,31.8103448275862,68.9275862068965,NA,0.280095,269,102.166,217,110.906,316,66.6532,205,-14.448616122245,12,0.366,0.366,11,0.4045,0.4045,268,-8.54,103.3,209,111.9,316,66.7,201,-0.045,285,-3.19,233,105.1,145,108.3,319,-2.19,231,0.375,0,1,0
"92","VCU",68.2542857142857,24.6857142857143,53.3428571428571,0.462588910289068,6.05714285714286,17.4285714285714,0.345987546154892,15.4285714285714,22.1714285714286,0.693884829649778,9.25714285714286,23.9142857142857,33.1714285714286,13.0285714285714,8.88571428571429,4.57142857142857,13.3714285714286,16.4571428571429,70.8571428571429,22.5428571428571,54.3714285714286,0.417265549603729,5.91428571428571,18.5428571428571,0.321055050409318,11.9142857142857,16.9142857142857,0.698519317799504,10.2285714285714,22.8285714285714,33.0571428571429,11.5714285714286,6.54285714285714,3.54285714285714,16.3428571428571,19.6857142857143,62.9142857142857,70.8571428571429,62.9142857142857,103.931428571429,92.8828571428571,103.728571428571,51.9457142857143,19.4057142857143,28.5628571428571,42.9371428571429,92.3914285714286,47.2028571428571,23.8257142857143,29.4828571428571,31.6171428571429,72.1171428571429,68.26,NA,0.802588,62,105.523,150,93.4075,17,67.9223,144,0.97344651954106,16,0.5039,0.5039,17,0.5508,0.5508,60,12.84,106.6,144,93.8,15,67.9,142,0.02,130,0.79,129,105,151,104.2,122,-1.77,209,0.771428571428571,0,1,0
"93","San Diego St.",67.0075657894737,25.0263157894737,57.4736842105263,0.436984172415753,6.63157894736842,19.5,0.335185881308163,13.8421052631579,19.1052631578947,0.72258389096279,10.8157894736842,25.3684210526316,36.1842105263158,12.5789473684211,6.76315789473684,3.86842105263158,11.5789473684211,16.6052631578947,70.5263157894737,22.4736842105263,54.9736842105263,0.410105853250766,6.21052631578947,21.9736842105263,0.284049227326578,12.4736842105263,16.6052631578947,0.752039228225502,8.94736842105263,23.421052631579,32.3684210526316,10.4736842105263,6.21052631578947,3,12.7894736842105,18,63.6315789473684,70.5263157894737,63.6315789473684,110.426315789474,89.3631578947368,105.518421052632,49.5684210526316,17.2447368421053,31.4105263157895,33.5842105263158,94.9447368421053,46.7131578947368,19.0052631578947,25.8710526315789,30.4394736842105,86.1,66.5605263157895,NA,0.920477,11,110.773,61,89.5269,4,65.6929,264,5.6538299587726,25,0.6335,0.6335,29,0.7083,0.7083,14,20.34,110.8,75,90.4,4,65.7,262,0.075,36,9.58,27,110.4,10,100.8,51,6.8,17,0.82051282051282,1,0,18
"94","Charlotte",62.5819444444444,24.5833333333333,51.9722222222222,0.474300659250405,8.08333333333333,21.4444444444444,0.377696980734194,9.69444444444444,12.9166666666667,0.729860543080357,6.41666666666667,23.1944444444444,29.6111111111111,13.0277777777778,5.52777777777778,2.5,10.6111111111111,13.5833333333333,66.9444444444444,23.2222222222222,53.1111111111111,0.437400291195207,6.83333333333333,20.1666666666667,0.329381397754699,9.30555555555556,12.75,0.732237877773179,7.47222222222222,22.3611111111111,29.8333333333333,9.63888888888889,5.47222222222222,2.72222222222222,11.1666666666667,13.6111111111111,62.5833333333333,66.9444444444444,62.5833333333333,107.008333333333,100.541666666667,106.813888888889,55.2222222222222,16.9388888888889,21.6944444444444,25.4833333333333,100.375,50.1527777777778,17.7805555555556,24.5583333333333,24.5722222222222,62.4805555555556,61.4944444444444,NA,0.670334,104,107.954,104,101.493,119,60.3288,362,-6.4804673418368,9,0.3607,0.3607,15,0.5004,0.5004,106,5.93,108.4,109,102.5,119,60.4,362,-0.007,212,-0.62,156,104.4,178,105,159,-7.31,337,0.611111111111111,0,1,0
"95","Cincinnati",70.265,28.1428571428571,63.3428571428571,0.444798750088068,8.68571428571429,24.8571428571429,0.346699544720549,11.5428571428571,16.2857142857143,0.708048198300299,11.2,25.9428571428571,37.1428571428571,15.2857142857143,6.11428571428571,3.91428571428571,10.6571428571429,16.1428571428571,76.5142857142857,25.5428571428571,59.6571428571429,0.430686150219646,5.77142857142857,18.5142857142857,0.313974664740678,12.8571428571429,17.3714285714286,0.740147337557017,9.8,25.2,35,12.9714285714286,5.31428571428571,2.82857142857143,11.8857142857143,15.4571428571429,69.7142857142857,76.5142857142857,69.7142857142857,110.82,96.6371428571429,108.671428571429,51.2828571428571,15.2114285714286,30.8742857142857,26.34,99.4228571428571,47.9571428571429,16.8657142857143,27.4542857142857,29.5971428571429,76.1542857142857,69.76,NA,0.829453,47,111.879,46,97.5021,57,68.464,118,-1.6511267545545,14,0.4443,0.4443,24,0.6044,0.6044,50,13.99,112,56,98,57,68.6,112,-0.032,267,4.53,90,107.5,84,103,91,-2.75,250,0.638888888888889,0,1,0
"96","Washington",70.26328125,24.5625,56.96875,0.433833979144564,6.53125,20.875,0.313756819587685,13.5,18.03125,0.75174871190166,8.9375,24.90625,33.84375,11.46875,6.875,5.15625,14,16.53125,69.15625,26.0625,62.65625,0.418246944562946,6.875,23.15625,0.299469942687739,11.25,15.90625,0.711191491221336,13.1875,24.875,38.0625,15.65625,6.96875,3.5625,12.90625,17.40625,70.3125,69.15625,70.3125,103.3125,97.64375,98.565625,49.16875,19.83125,26.009375,32.415625,100.36875,47.2875,18.346875,34.653125,26.275,61.634375,69.215625,NA,0.654907,110,103.905,174,98.2742,71,69.0876,81,-3.7841703407088,19,0.5294,0.5294,28,0.6691,0.6691,107,5.92,105.3,165,99.4,75,69.1,82,0.037,83,7.35,55,107.6,82,100.2,38,-0.7,179,0.5,0,1,0
"97","Morgan St.",73.6610576923077,25.0769230769231,60.0384615384615,0.418261348233043,6.38461538461538,17.9615384615385,0.342089254929657,12.7692307692308,18.5769230769231,0.6878325026272,11.4230769230769,22,33.4230769230769,13.4230769230769,8.73076923076923,4.19230769230769,16.1923076923077,21.7692307692308,69.3076923076923,26.1153846153846,57.5384615384615,0.455212588260035,6.19230769230769,19.5,0.312562302218664,16.8076923076923,24.6923076923077,0.675450710700797,13.0769230769231,26.4615384615385,39.5384615384615,14.6538461538462,8.73076923076923,4.11538461538461,17.5,17.2692307692308,75.2307692307692,69.3076923076923,75.2307692307692,93.4153846153846,104.65,94.2153846153846,47.2038461538462,21.9192307692308,30.0230769230769,31.4423076923077,102.265384615385,50.8961538461538,23.6769230769231,37.1192307692308,43.2192307692308,31.5423076923077,72.7192307692308,NA,0.181382,322,92.6611,350,105.635,204,70.3062,38,-10.855064172309,19,0.4086,0.4086,12,0.3445,0.3445,315,-12.2,94.4,343,106.6,209,70.6,30,0.073,37,-5.71,304,101.6,307,107.3,272,2.11,94,0.483870967741935,0,1,0
"98","New Mexico",72.5412878787879,28.6363636363636,59.7878787878788,0.481082422146829,5.66666666666667,15.9393939393939,0.355092859108633,17.2727272727273,23.3939393939394,0.738028102350277,9.6969696969697,26.9090909090909,36.6060606060606,13.4242424242424,6.72727272727273,3.75757575757576,11.3030303030303,16.6363636363636,80.2121212121212,27.1212121212121,61.6363636363636,0.44331246998189,8,23.969696969697,0.343750256157772,12.3636363636364,17.5454545454545,0.701014141855039,10.0909090909091,25,35.0909090909091,14.2121212121212,5.87878787878788,3,12.6969696969697,19.8484848484848,74.6060606060606,80.2121212121212,74.6060606060606,113.572727272727,100.342424242424,110.709090909091,52.8757575757576,15.5151515151515,27.6060606060606,39.7878787878788,103.012121212121,50.9757575757576,17.5454545454545,26.869696969697,29.0787878787879,73.7484848484848,71.7545454545455,NA,0.781296,71,114.398,25,102.408,138,71.5886,18,-0.97834916269797,14,0.4806,0.4806,21,0.6166,0.6166,66,12.26,114.7,24,102.5,120,71.6,17,-0.03,263,4.81,84,107.4,89,102.6,80,-1.02,188,0.647058823529412,0,1,0
"99","Cleveland St.",67.851893939394,27.2727272727273,60.1818181818182,0.45339180355656,4.87878787878788,15.969696969697,0.297320234015801,12.2727272727273,17.8787878787879,0.701134941727066,12.4545454545455,22.9090909090909,35.3636363636364,13,6.84848484848485,3.45454545454545,11.6969696969697,16.6969696969697,71.6969696969697,24.7575757575758,58.1818181818182,0.427086430347294,6.81818181818182,21.5757575757576,0.318973300016681,12.9090909090909,17.6060606060606,0.714643202930892,12.6060606060606,23.2727272727273,35.8787878787879,12.3030303030303,6.36363636363636,4.03030303030303,13.8484848484848,16.3636363636364,69.2424242424242,71.6969696969697,69.2424242424242,103.187878787879,103.218181818182,105.666666666667,49.4060606060606,17.2181818181818,34.3818181818182,30.3606060606061,101.978787878788,48.6666666666667,20.4090909090909,35.2121212121212,31.0181818181818,49.8636363636364,66.6030303030303,NA,0.494293,174,104.019,168,104.226,178,65.4754,273,-8.3034362850085,13,0.3936,0.3936,9,0.3645,0.3645,195,-1.54,104,194,105.6,186,65.8,258,0.028,105,-5.16,287,102.8,265,108,308,-0.09,165,0.6,0,1,0
"100","Utah St.",69.3404411764706,26.7058823529412,56.2058823529412,0.475128309471574,8.94117647058824,23.6176470588235,0.378394188892308,15,19.5882352941176,0.754895301910343,8.61764705882353,27.0588235294118,35.6764705882353,16.4705882352941,4.94117647058824,3.35294117647059,12.1764705882353,16.9411764705882,77.3529411764706,24.8823529411765,58.9411764705882,0.423230429754622,6.94117647058824,20.1176470588235,0.339460813610947,13.2352941176471,17.8823529411765,0.73973876200019,8.76470588235294,22.8529411764706,31.6176470588235,11.7352941176471,5.6764705882353,2.41176470588235,10.9411764705882,18.7352941176471,69.9411764705882,77.3529411764706,69.9411764705882,114.970588235294,97.9823529411765,111.432352941176,55.4882352941176,17.55,27.5147058823529,35.55,101,48.2294117647059,15.7411764705882,24.0617647058824,30.5647058823529,78.8088235294118,69.0911764705882,NA,0.867046,30,115.385,19,98.0254,65,68.6321,106,2.9490629650411,14,0.5591,0.5591,22,0.6613,0.6613,28,17.39,116.3,16,98.9,70,68.6,111,0.006,169,6.84,65,108.4,59,101.5,63,2.87,83,0.742857142857143,0,1,0
"101","Minnesota",65.9221774193548,23.2258064516129,53.6774193548387,0.43414067285729,6.19354838709677,19.0645161290323,0.327686301800742,10.2258064516129,16.5161290322581,0.626192810311717,8.45161290322581,24.3548387096774,32.8064516129032,14.6451612903226,4.61290322580645,4,12.9354838709677,15.6129032258065,62.8709677419355,26.9032258064516,59.8709677419355,0.452568409548679,6.70967741935484,18.7096774193548,0.363191672984442,10.5161290322581,14.8709677419355,0.711646102158436,10.8387096774194,25.3548387096774,36.1935483870968,13.9677419354839,6.67741935483871,3.54838709677419,9.74193548387097,16.9354838709677,71.0322580645161,62.8709677419355,71.0322580645161,100.832258064516,103.7,95.3741935483871,49.1903225806452,19.6258064516129,24.7806451612903,31.8290322580645,107.806451612903,50.9096774193548,14.8290322580645,30.4032258064516,25.4903225806452,44.6516129032258,65.4322580645161,NA,0.425986,207,102.257,216,104.943,193,65.5714,268,-9.8271429739168,10,0.3902,0.3902,29,0.6845,0.6845,216,-3.29,102.4,235,105.6,188,65.7,266,0.03,99,8.56,41,108.3,62,99.8,23,-7.8,345,0.290322580645161,0,1,0
"102","Brown",70.2046296296296,25.2592592592593,57.6666666666667,0.441440399528703,8,23.037037037037,0.346359349590045,11.037037037037,17.1851851851852,0.641187466007727,8.92592592592593,25.962962962963,34.8888888888889,13.7777777777778,7.18518518518519,3.22222222222222,13.3703703703704,16.2962962962963,69.5555555555556,25.5185185185185,57.0740740740741,0.44805862900911,7.40740740740741,21.1481481481481,0.354660172869368,10.8888888888889,15.3333333333333,0.703130613183491,8.07407407407407,29.2962962962963,37.3703703703704,12,6.77777777777778,3.03703703703704,13.8518518518519,17,69.3333333333333,69.5555555555556,69.3333333333333,98.9851851851852,98.437037037037,99.0111111111111,51.2037037037037,19.0481481481481,23.6296296296296,30.9259259259259,98.4814814814815,51.3333333333333,19.6592592592593,23.1185185185185,27.4555555555556,50.0925925925926,69.9037037037037,NA,0.512932,164,100.108,259,99.6582,90,69.2991,70,-7.1833850246447,15,0.4295,0.4295,15,0.4677,0.4677,175,-0.35,100.9,262,101.2,100,69.2,72,0.005,171,-1.91,197,104,200,105.9,199,-4.26,290,0.518518518518518,0,1,0
"103","Stephen F. Austin",71.8681034482759,26.0344827586207,56.5862068965517,0.461167657097808,6.17241379310345,16.2413793103448,0.385035855897658,15.8275862068966,22.0344827586207,0.725936637497262,10.6896551724138,23.1034482758621,33.7931034482759,13.8275862068966,8.3448275862069,2.6551724137931,15.3103448275862,21.8275862068966,74.0689655172414,24.8620689655172,55,0.455517052609346,6.86206896551724,20.2068965517241,0.336757685420684,16.1379310344828,23,0.695409982356893,10.9655172413793,23.1034482758621,34.0689655172414,14.7241379310345,6.03448275862069,3.41379310344828,17.1034482758621,21.4137931034483,72.7241379310345,74.0689655172414,72.7241379310345,103.579310344828,101.037931034483,103.313793103448,51.5862068965517,21.0758620689655,31.6448275862069,39.8862068965517,100.965517241379,52.0103448275862,23.8620689655172,31.6103448275862,42.948275862069,55.0758620689655,70.3965517241379,NA,0.559198,141,103.95,172,101.821,130,69.1015,79,-6.9948565739329,8,0.3532,0.3532,12,0.4587,0.4587,132,3.24,105.3,166,102.1,114,69.1,79,-0.004,207,-0.19,143,104.6,164,104.8,150,-1.9,215,0.59375,0,1,0
"104","Oklahoma St.",68.5222222222222,24.3055555555556,56.8333333333333,0.428400565375866,6.86111111111111,22.1388888888889,0.307282490475477,12.8055555555556,18.4444444444444,0.695872854860793,11.3888888888889,25.9722222222222,37.3611111111111,12.5555555555556,5.66666666666667,4.83333333333333,14.1111111111111,16.9722222222222,68.2777777777778,22.7777777777778,57.6666666666667,0.394927531376557,7.08333333333333,22.4444444444444,0.318329563886651,13.1944444444444,17.5555555555556,0.739912026700382,10.1944444444444,23.5,33.6944444444444,11.8888888888889,7.63888888888889,2.61111111111111,12.9166666666667,17.3333333333333,65.8333333333333,68.2777777777778,65.8333333333333,105.619444444444,90.8555555555556,99.6694444444445,49,20.5861111111111,32.2027777777778,33.5138888888889,96.0027777777778,45.6333333333333,18.75,28.1527777777778,31.2111111111111,77.9805555555556,68.0944444444444,NA,0.837993,42,106.266,133,92.1156,12,67.4226,166,0.1351887582694,18,0.5397,0.5397,34,0.7345,0.7345,46,14.69,106.6,146,91.9,12,67.4,167,-0.02,243,11.32,8,110.3,12,99,6,0.46,145,0.555555555555556,0,1,0
"105","UNC Asheville",69.5257575757576,24.7878787878788,53.3636363636364,0.465294010225998,7.66666666666667,19.8787878787879,0.384490303108709,15.1212121212121,21.8181818181818,0.688379426749187,8.27272727272727,25.7878787878788,34.0606060606061,12.3939393939394,6.09090909090909,4.03030303030303,13.969696969697,15.6666666666667,72.3636363636364,25.969696969697,60.2121212121212,0.432714480596771,6.21212121212121,20.3333333333333,0.310901441919228,11.6060606060606,16.1212121212121,0.71957381646714,10.6060606060606,23.9090909090909,34.5151515151515,12,6.96969696969697,3.75757575757576,12.3636363636364,19.969696969697,69.7575757575758,72.3636363636364,69.7575757575758,101.09696969697,102.887878787879,103.939393939394,53.7,20.069696969697,25.9121212121212,41.4909090909091,100.290909090909,48.4909090909091,17.7787878787879,29.4484848484848,27.2545454545455,46.5060606060606,68.5181818181818,NA,0.46565,184,102.304,212,103.536,164,68.2355,130,-1.8624029908453,16,0.4034,0.4034,12,0.3819,0.3819,148,1.22,104,195,102.7,126,68.3,125,0.18,1,-4.62,272,102.7,270,107.3,275,-0.7,180,0.771428571428571,0,1,0
"106","Robert Morris",67.1879032258065,24.8709677419355,57.258064516129,0.436867402810166,6.58064516129032,20.9354838709677,0.311406482435844,11.1612903225806,15.4193548387097,0.734469866000586,10.3225806451613,24.0645161290323,34.3870967741936,13.4193548387097,6.54838709677419,4.2258064516129,13.1290322580645,16.4838709677419,67.4838709677419,24.3548387096774,55.5483870967742,0.438074571099011,6.41935483870968,17.7096774193548,0.357771592614185,12.6129032258065,17.2903225806452,0.723242603212284,9.58064516129032,24.4193548387097,34,10.8387096774194,6.83870967741935,2.87096774193548,12.8064516129032,15.5483870967742,67.741935483871,67.4838709677419,67.741935483871,96.8258064516129,102.941935483871,100.383870967742,49.4741935483871,19.6064516129032,29.2645161290323,27.5516129032258,100.812903225806,49.6064516129032,18.9354838709677,28.3387096774194,31.5548387096774,35.2838709677419,66.9354838709677,NA,0.340977,242,97.7496,302,103.514,163,66.0917,231,-12.139971520488,14,0.3913,0.3913,9,0.3624,0.3624,238,-5.64,98.9,294,104.5,163,66.2,228,-0.041,279,-6.01,310,102.5,278,108.5,328,-2.05,223,0.484848484848485,0,1,0
"107","Rider",65.9060344827586,26.1034482758621,57.7586206896552,0.454462392942734,4.96551724137931,14.9310344827586,0.334593791023278,12.4137931034483,16.8965517241379,0.715366535927873,11.1379310344828,24.6206896551724,35.7586206896552,11.3103448275862,5.13793103448276,2.13793103448276,11.7586206896552,18.3103448275862,69.5862068965517,23.1379310344828,54.2758620689655,0.428062114937091,8.37931034482759,23.1724137931034,0.361197648459066,13.5172413793103,20.9655172413793,0.640344335673377,9.72413793103448,21.8275862068966,31.551724137931,12.0689655172414,6.10344827586207,3.31034482758621,10.8965517241379,15.8965517241379,68.1724137931034,69.5862068965517,68.1724137931034,103.455172413793,107.734482758621,105.596551724138,49.7586206896552,17.8,33.3620689655172,30.2034482758621,103.355172413793,50.5413793103448,16.551724137931,27.7793103448276,39.1034482758621,40.7931034482759,65.0689655172414,NA,0.393058,222,104.577,160,108.604,269,65.0094,292,-9.4165895771087,15,0.3996,0.3996,10,0.3665,0.3665,206,-2.42,106.1,153,108.6,258,64.9,295,-0.039,278,-5.72,305,100.9,329,106.6,234,-2.7,247,0.533333333333333,0,1,0
"108","Coppin St.",74.211328125,24.34375,55.9375,0.436621265209248,8.375,24.84375,0.337424282959569,14.9375,20.78125,0.716988150854103,6.4375,23.96875,30.40625,11.28125,7.6875,2.53125,14.90625,19.6875,72,29.28125,63.40625,0.463077715737445,8.90625,26.34375,0.326740583399543,15.6875,21.6875,0.721507167470364,13.28125,28.125,41.40625,17.125,7.53125,3.09375,13.71875,17.6875,83.15625,72,83.15625,97.440625,113.915625,96.940625,51.165625,19.925,18.365625,37.8875,112.221875,53.39375,18.428125,35.26875,34.878125,23.93125,73.00625,NA,0.137683,340,97.7864,300,114.7,351,71.847,16,-16.418810125739,21,0.5722,0.5722,14,0.4411,0.4411,338,-15.94,99,289,114.9,348,71.4,19,0.067,47,-2.36,210,103,258,105.3,176,3.87,61,0.28125,0,1,0
"109","Rhode Island",69.116935483871,22.4516129032258,56.9032258064516,0.39515819214999,5.41935483870968,17.8387096774194,0.301983564195938,15.6774193548387,21.0645161290323,0.74563364675099,11.7096774193548,25.3225806451613,37.0322580645161,11.1935483870968,6.41935483870968,3.83870967741935,14.0967741935484,17.9677419354839,66,25.5806451612903,58.7741935483871,0.435990165643022,6.54838709677419,20.4193548387097,0.315319535928607,12.9354838709677,18.6129032258065,0.692096031466795,10.5806451612903,25.3870967741935,35.9677419354839,13.0967741935484,6.87096774193548,5.29032258064516,11.9032258064516,17.9677419354839,70.6451612903226,66,70.6451612903226,96.7451612903226,101.912903225806,95.4967741935484,44.2967741935484,20.4129032258065,31.3870967741935,37.7516129032258,101.98064516129,49.1967741935484,17.158064516129,29.0483870967742,32.2612903225806,38.4548387096774,68.3064516129032,NA,0.342057,241,97.0628,312,102.744,146,67.1111,180,-15.884493957735,12,0.4673,0.4673,12,0.502,0.502,255,-7.07,97.5,316,104.6,165,67.1,175,-0.016,233,-0.98,167,103.8,212,104.8,149,-2.72,248,0.290322580645161,0,1,0
"110","Florida St.",69.015234375,25.0625,57.5,0.437136094679496,6.53125,19.8125,0.329470858048424,12.6875,17.46875,0.695810525734455,8.6875,22.75,31.4375,13.4375,6.15625,3.90625,12.125,16.1875,69.34375,26.6875,58.8125,0.454577313653338,9.09375,24.15625,0.378184837510064,13.75,18.1875,0.746607905935279,10.4375,24.8125,35.25,14.78125,5.15625,2.84375,11.78125,16.15625,76.21875,69.34375,76.21875,103.6875,105.61875,100.55,49.45,17.496875,25.553125,31.096875,110.5,53.2875,16.940625,31.103125,31.790625,47.021875,69.00625,NA,0.42987,205,103.97,169,106.555,231,68.6909,100,-11.888096757914,19,0.5943,0.5943,25,0.6595,0.6595,205,-2.41,105.4,162,107.8,239,68.6,113,-0.022,247,6.09,72,108.6,51,102.5,78,2.83,85,0.28125,0,1,0
"111","Richmond",67.4140151515152,23.8181818181818,54.2727272727273,0.438122035833636,7.90909090909091,23.9393939393939,0.322690728664144,13.3333333333333,17.9090909090909,0.74379895831203,6.84848484848485,25.4848484848485,32.3333333333333,12.1818181818182,5.72727272727273,2.33333333333333,11.5151515151515,15.1515151515152,68.8787878787879,24.6363636363636,57.3636363636364,0.429617824248752,7.60606060606061,23.0909090909091,0.325093384540541,10.9090909090909,15.030303030303,0.733926808743712,8.66666666666667,25.7878787878788,34.4545454545455,12.2727272727273,6,2.84848484848485,11.5454545454545,17.5151515151515,67.7878787878788,68.8787878787879,67.7878787878788,101.466666666667,100.487878787879,101.857575757576,51.0424242424242,17.1,20.4333333333333,33.8727272727273,100.263636363636,49.5727272727273,17.1939393939394,25.0363636363636,26.6878787878788,49.3848484848485,66.4090909090909,NA,0.510341,166,102.157,218,101.79,129,65.2296,280,-10.689593012988,15,0.4864,0.4864,15,0.5134,0.5134,150,1.15,103.5,202,102.4,117,65.2,282,-0.075,329,-0.74,159,104.5,171,105.3,171,-2.63,243,0.454545454545455,0,1,0
"112","Alabama St.",68.1420833333333,21.8,58.5666666666667,0.375491596759274,5.96666666666667,19.4,0.318476229739945,12.8666666666667,18.3,0.693455257804037,12.2,22.9666666666667,35.1666666666667,9.73333333333333,5.66666666666667,3.5,12.7666666666667,17.8666666666667,62.4333333333333,25.7333333333333,58.8,0.438079921043982,6.96666666666667,20.4,0.343009778420008,14.0333333333333,20.3333333333333,0.695769098470068,12.0666666666667,26.3333333333333,38.4,11.8333333333333,6.73333333333333,4.83333333333333,12.0666666666667,16.3,72.4666666666667,62.4333333333333,72.4666666666667,91.3933333333333,109.623333333333,91.8133333333333,42.7166666666667,18.7233333333333,31.3166666666667,32.6733333333333,105.946666666667,49.7433333333333,17.7466666666667,34.0766666666667,35.0566666666667,17.68,67.9066666666667,NA,0.0998592,355,91.4939,355,110.772,312,66.3192,221,-17.201107206725,26,0.581,0.581,13,0.3702,0.3702,350,-17.86,92.9,352,110.8,299,65.9,249,0.005,172,-5.62,300,100.6,335,106.2,210,7.66,14,0.258064516129032,0,1,0
"113","Nevada",67.522265625,24,54.21875,0.444268481045807,7,20.34375,0.347930399456513,16.84375,21.21875,0.793361401472562,7.40625,25.59375,33,14.09375,5.96875,3,10.3125,18,71.84375,23.78125,55.5,0.428977800008984,7.71875,23.375,0.335190983562946,12.96875,17.625,0.726950041946169,8.5,25.09375,33.59375,12.65625,5.09375,2.9375,12.46875,19.3125,68.25,71.84375,68.25,109.034375,98.11875,106.53125,50.978125,15.203125,22.66875,40.26875,100.796875,49.89375,18.43125,24.715625,32.225,71.8,66.23125,NA,0.75418,80,109.654,80,99.469,87,65.9044,251,0.65643974201766,17,0.5474,0.5474,24,0.6552,0.6552,62,12.74,111.8,58,99.1,71,65.9,246,0.033,92,6.98,62,108.6,50,101.7,66,3.34,72,0.666666666666667,0,1,0
